Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
USCensus_1|0|410_pwgtp58|262144|65868|69076|0.953558|3.97984|3.79501|integer|target|Dict_Sharing|311|408|44.643052|3.979838|23.597444|4.775632|-5237|10975|-1|-1|3|490|-1|-1|-1|-1|-1.000000|1960|1972|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|60785|0|54892|69064|-1|-1|-1|-1||311|409
USCensus_1|0|411_pwgtp59|262144|65740|70288|0.935295|3.98759|3.72957|integer|target|Dict_Sharing|405|409|4.006113|3.987587|3.697533|4.630538|-5460|9128|-1|-1|484|478|-1|-1|-1|-1|-1.000000|2224|2236|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|56612|70276|-1|-1|-1|-1||406|410
USCensus_1|0|412_pwgtp5|262144|65744|69056|0.952039|3.98734|3.79611|integer|target|Dict_Sharing|318|410|1506.574713|3.987345|64.172338|4.783650|-3911|10944|-1|-1|7|468|-1|-1|-1|-1|-1.000000|1872|1884|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65504|0|54800|69044|-1|-1|-1|-1||318|411
USCensus_1|0|413_pwgtp60|262144|66116|69312|0.95389|3.96491|3.78209|integer|target|Dict_Sharing|353|411|16.995851|3.964910|14.345975|4.788193|-2849|11368|-1|-1|3|487|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|35493|0|54748|69300|-1|-1|-1|-1||354|412
USCensus_1|0|414_pwgtp61|262144|65636|70312|0.933496|3.99391|3.7283|integer|target|Dict_Sharing|404|412|3.985890|3.993906|3.677614|4.668471|-5513|9484|-1|-1|483|477|-1|-1|-1|-1|-1.000000|2228|2240|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|56152|70300|-1|-1|-1|-1||405|413
USCensus_1|0|415_pwgtp62|262144|65896|70060|0.940565|3.97815|3.74171|integer|target|Dict_Sharing|383|413|3.990015|3.978147|3.680919|4.684489|-5517|9936|-1|-1|482|496|-1|-1|-1|-1|-1.000000|2280|2292|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55960|70048|-1|-1|-1|-1||384|414
USCensus_1|0|416_pwgtp63|262144|65836|72713|0.905423|3.98177|3.60519|integer|source|Dict_Sharing|414|416|3.981773|3.986617|3.667735|4.682146|-5637|9768|-1|-1|489|490|-1|-1|-1|-1|-1.000000|2288|2300|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55988|70860|-1|-1|-1|-1||415|417
USCensus_1|0|417_pwgtp64|262144|65828|70392|0.935163|3.98226|3.72406|integer|target|Dict_Sharing|386|415|3.978872|3.982257|3.678440|4.666145|-5381|9648|-1|-1|482|498|-1|-1|-1|-1|-1.000000|2268|2280|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|56180|70380|-1|-1|-1|-1||387|416
USCensus_1|0|418_pwgtp65|262144|65756|70872|0.927814|3.98662|3.69884|integer|target|Dict_Sharing|414|416|3.981773|3.986617|3.667735|4.682146|-5637|9768|-1|-1|489|490|-1|-1|-1|-1|-1.000000|2288|2300|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55988|70860|-1|-1|-1|-1||415|417
USCensus_1|0|419_pwgtp66|262144|65844|69012|0.954095|3.98129|3.79853|integer|target|Dict_Sharing|317|417|3048.186047|3.981289|64.806922|4.776676|-3958|10964|-1|-1|3|474|-1|-1|-1|-1|-1.000000|1896|1908|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|65504|0|54880|69000|-1|-1|-1|-1||317|418
USCensus_1|0|420_pwgtp67|262144|65768|69020|0.952883|3.98589|3.79809|integer|target|Dict_Sharing|319|418|1409.376344|3.985890|59.673116|4.789943|-4207|11040|-1|-1|3|489|-1|-1|-1|-1|-1.000000|1956|1968|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54728|69008|-1|-1|-1|-1||319|419
USCensus_1|0|421_pwgtp68|262144|65820|69116|0.952312|3.98274|3.79281|integer|target|Dict_Sharing|327|419|2570.039216|3.982741|65.650889|4.784697|-3891|11032|-1|-1|2|478|-1|-1|-1|-1|-1.000000|1912|1924|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54788|69104|-1|-1|-1|-1||327|420
USCensus_1|0|422_pwgtp69|262144|66012|69156|0.954538|3.97116|3.79062|integer|target|Dict_Sharing|335|420|185.654391|3.971157|54.285359|4.778418|-3417|11152|-1|-1|5|484|-1|-1|-1|-1|-1.000000|1936|1948|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54860|69144|-1|-1|-1|-1||335|421
USCensus_1|0|423_pwgtp6|262144|65880|69152|0.952684|3.97911|3.79084|integer|target|Dict_Sharing|330|421|679.129534|3.979114|58.922005|4.786095|-4063|11107|-1|-1|3|492|-1|-1|-1|-1|-1.000000|1968|1980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54772|69140|-1|-1|-1|-1||330|422
USCensus_1|0|424_pwgtp70|262144|66128|69064|0.957489|3.96419|3.79567|integer|target|Dict_Sharing|324|422|93.589432|3.964191|54.968337|4.816345|-1968|11700|-1|-1|10|502|-1|-1|-1|-1|-1.000000|2008|2020|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|54428|69052|-1|-1|-1|-1||324|423
USCensus_1|0|425_pwgtp71|262144|66008|69296|0.952551|3.9714|3.78296|integer|target|Dict_Sharing|331|423|6.313680|3.971397|5.846600|4.718894|-3317|10456|-1|-1|25|489|-1|-1|-1|-1|-1.000000|1956|1968|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55552|69284|-1|-1|-1|-1||331|424
USCensus_1|0|426_pwgtp72|262144|66096|69160|0.955697|3.96611|3.7904|integer|target|Dict_Sharing|325|424|300.623853|3.966110|60.555325|4.773197|-3457|11176|-1|-1|2|487|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54920|69148|-1|-1|-1|-1||325|425
USCensus_1|0|427_pwgtp73|262144|65828|69212|0.951107|3.98226|3.78755|integer|target|Dict_Sharing|354|425|130.290258|3.982257|48.971418|4.819178|-3341|11432|-1|-1|18|486|-1|-1|-1|-1|-1.000000|1944|1956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54396|69200|-1|-1|-1|-1||355|426
USCensus_1|0|428_pwgtp74|262144|65980|69236|0.952972|3.97308|3.78624|integer|target|Dict_Sharing|517|426|9.471889|3.973083|8.716922|4.787144|-2397|11220|-1|-1|10|496|-1|-1|-1|-1|-1.000000|1984|1996|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|54760|69224|-1|-1|-1|-1||518|427
USCensus_1|0|429_pwgtp75|262144|65724|71953|0.91343|3.98856|3.64327|integer|source|Dict_Sharing|427|431|3.988558|3.995610|3.692949|4.712108|-5261|9975|-1|-1|477|470|-1|-1|-1|-1|-1.000000|2168|2180|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55632|70200|-1|-1|-1|-1||428|432
USCensus_1|0|430_pwgtp76|262144|65904|69088|0.953914|3.97766|3.79435|integer|target|Dict_Sharing|332|428|276.523207|3.977664|60.892915|4.790293|-3357|11180|-1|-1|2|476|-1|-1|-1|-1|-1.000000|1904|1916|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54724|69076|-1|-1|-1|-1||332|429
USCensus_1|0|431_pwgtp77|262144|65892|69036|0.954459|3.97839|3.79721|integer|target|Dict_Sharing|329|429|6.313680|3.978389|5.858621|4.727063|-3225|10435|-1|-1|25|466|-1|-1|-1|-1|-1.000000|1864|1876|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55456|69024|-1|-1|-1|-1||329|430
USCensus_1|0|432_pwgtp78|262144|65872|68964|0.955165|3.9796|3.80117|integer|target|Dict_Sharing|350|430|15.807043|3.979597|13.148618|4.782253|-3353|11056|-1|-1|4|479|-1|-1|-1|-1|-1.000000|1916|1928|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1814|0|54816|68952|-1|-1|-1|-1||351|431
USCensus_1|0|433_pwgtp79|262144|65608|70212|0.934427|3.99561|3.73361|integer|target|Dict_Sharing|427|431|3.988558|3.995610|3.692949|4.712108|-5261|9975|-1|-1|477|470|-1|-1|-1|-1|-1.000000|2168|2180|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55632|70200|-1|-1|-1|-1||428|432
USCensus_1|0|434_pwgtp7|262144|65816|69040|0.953302|3.98298|3.79699|integer|target|Dict_Sharing|336|432|1542.023529|3.982983|59.946032|4.783650|-4203|11016|-1|-1|3|485|-1|-1|-1|-1|-1.000000|1940|1952|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|62937|0|54800|69028|-1|-1|-1|-1||336|433
USCensus_1|0|435_pwgtp80|262144|66100|69252|0.954485|3.96587|3.78536|integer|target|Dict_Sharing|344|433|22.651344|3.965870|19.439674|4.809629|-1912|11596|-1|-1|8|486|-1|-1|-1|-1|-1.000000|1944|1956|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|54504|69240|-1|-1|-1|-1||345|434
USCensus_1|0|436_pwgtp8|262144|65884|69072|0.953845|3.97887|3.79523|integer|target|Dict_Sharing|516|434|86.005249|3.978872|37.041684|4.785746|-4029|11107|-1|-1|14|487|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1304|0|54776|69060|-1|-1|-1|-1||517|435
USCensus_1|0|437_pwgtp9|262144|66060|69100|0.956006|3.96827|3.79369|integer|target|Dict_Sharing|337|435|15.708533|3.968271|14.050705|4.794849|-1969|11388|-1|-1|3|475|-1|-1|-1|-1|-1.000000|1900|1912|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|54672|69088|-1|-1|-1|-1||337|436
USCensus_1|0|438_wgtp10|262144|3671|3696|0.993236|71.4094|70.9264|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|439_wgtp11|262144|3720|3744|0.99359|70.4688|70.0171|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|440_wgtp12|262144|3671|3696|0.993236|71.4094|70.9264|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|441_wgtp13|262144|3676|3700|0.993514|71.3123|70.8497|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|442_wgtp14|262144|3704|3728|0.993562|70.7732|70.3176|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|443_wgtp15|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|444_wgtp16|262144|3668|3692|0.993499|71.4678|71.0033|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|445_wgtp17|262144|3704|3728|0.993562|70.7732|70.3176|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|446_wgtp18|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|447_wgtp19|262144|3676|3700|0.993514|71.3123|70.8497|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|448_wgtp1|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|449_wgtp20|262144|3720|3744|0.99359|70.4688|70.0171|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|450_wgtp21|262144|3680|3704|0.993521|71.2348|70.7732|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|451_wgtp22|262144|3680|3704|0.993521|71.2348|70.7732|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|452_wgtp23|262144|3676|3700|0.993514|71.3123|70.8497|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|453_wgtp24|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|454_wgtp25|262144|3671|3696|0.993236|71.4094|70.9264|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|455_wgtp26|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|456_wgtp27|262144|3720|3744|0.99359|70.4688|70.0171|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|457_wgtp28|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|458_wgtp29|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|459_wgtp2|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|460_wgtp30|262144|3708|3732|0.993569|70.6969|70.2422|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|461_wgtp31|262144|3684|3708|0.993528|71.1574|70.6969|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|462_wgtp32|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|463_wgtp33|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|464_wgtp34|262144|3712|3736|0.993576|70.6207|70.167|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|465_wgtp35|262144|3680|3704|0.993521|71.2348|70.7732|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|466_wgtp36|262144|3684|3708|0.993528|71.1574|70.6969|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|467_wgtp37|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|468_wgtp38|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|469_wgtp39|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|470_wgtp3|262144|3704|3728|0.993562|70.7732|70.3176|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|471_wgtp40|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|472_wgtp41|262144|3688|3712|0.993534|71.0803|70.6207|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|473_wgtp42|262144|3684|3708|0.993528|71.1574|70.6969|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|474_wgtp43|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|475_wgtp44|262144|3724|3748|0.993597|70.3931|69.9424|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|476_wgtp45|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|477_wgtp46|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|478_wgtp47|262144|3716|3740|0.993583|70.5447|70.092|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|479_wgtp48|262144|3704|3728|0.993562|70.7732|70.3176|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|480_wgtp49|262144|3716|3740|0.993583|70.5447|70.092|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|481_wgtp4|262144|3708|3732|0.993569|70.6969|70.2422|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|482_wgtp50|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|483_wgtp51|262144|3708|3732|0.993569|70.6969|70.2422|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|484_wgtp52|262144|3684|3708|0.993528|71.1574|70.6969|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|485_wgtp53|262144|3660|3684|0.993485|71.624|71.1574|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|486_wgtp54|262144|3671|3696|0.993236|71.4094|70.9264|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|487_wgtp55|262144|3680|3704|0.993521|71.2348|70.7732|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|488_wgtp56|262144|3712|3736|0.993576|70.6207|70.167|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|489_wgtp57|262144|3712|3736|0.993576|70.6207|70.167|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|490_wgtp58|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|491_wgtp59|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|492_wgtp5|262144|3671|3696|0.993236|71.4094|70.9264|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|493_wgtp60|262144|3684|3708|0.993528|71.1574|70.6969|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|494_wgtp61|262144|3664|3688|0.993492|71.5459|71.0803|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|495_wgtp62|262144|3700|3724|0.993555|70.8497|70.3931|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|496_wgtp63|262144|3716|3740|0.993583|70.5447|70.092|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|497_wgtp64|262144|3716|3740|0.993583|70.5447|70.092|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|498_wgtp65|262144|3708|3732|0.993569|70.6969|70.2422|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|499_wgtp66|262144|3688|3712|0.993534|71.0803|70.6207|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|500_wgtp67|262144|3716|3740|0.993583|70.5447|70.092|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|501_wgtp68|262144|3680|3704|0.993521|71.2348|70.7732|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|502_wgtp69|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|503_wgtp6|262144|3704|3728|0.993562|70.7732|70.3176|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|504_wgtp70|262144|3668|3692|0.993499|71.4678|71.0033|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|505_wgtp71|262144|3720|3744|0.99359|70.4688|70.0171|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|506_wgtp72|262144|3724|3748|0.993597|70.3931|69.9424|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|507_wgtp73|262144|3668|3692|0.993499|71.4678|71.0033|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|508_wgtp74|262144|3696|3720|0.993548|70.9264|70.4688|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|509_wgtp75|262144|3668|3692|0.993499|71.4678|71.0033|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|510_wgtp76|262144|3716|3740|0.993583|70.5447|70.092|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|511_wgtp77|262144|3660|3684|0.993485|71.624|71.1574|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|512_wgtp78|262144|3688|3712|0.993534|71.0803|70.6207|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|513_wgtp79|262144|3688|3712|0.993534|71.0803|70.6207|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|514_wgtp7|262144|3688|3712|0.993534|71.0803|70.6207|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|515_wgtp80|262144|3724|3748|0.993597|70.3931|69.9424|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|516_wgtp8|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|517_wgtp9|262144|3692|3716|0.993541|71.0033|70.5447|integer|None|None||||||||||||||||||||||||||||||||||||
USCensus_1|0|518_Wagp (bin)|262144|3996|8677|0.460528|65.6016|30.2114|integer|source|Dict_Sharing|516|434|86.005249|3.978872|37.041684|4.785746|-4029|11107|-1|-1|14|487|-1|-1|-1|-1|-1.000000|1948|1960|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1304|0|54776|69060|-1|-1|-1|-1||517|435
USCensus_1|0|519_Agep (bin)|262144|27676|33657|0.822296|9.47189|7.78869|integer|source|Dict_Sharing|517|426|9.471889|3.973083|8.716922|4.787144|-2397|11220|-1|-1|10|496|-1|-1|-1|-1|-1.000000|1984|1996|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|54760|69224|-1|-1|-1|-1||518|427
Wins_1|0|1_Calculation_-2642768498522718196|917498|47202|47226|0.999492|19.4377|19.4278|string|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|2_Number of Records|262144|4|28|0.142857|65536|9362.29|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|3_nABL1|524288|54530|54574|0.999194|9.61467|9.60692|double|source|Dict_Sharing|2|3|9.616258|9.292427|9.585315|12.987713|-175|16053|-1|-1|113|131|-1|-1|-1|-1|-1.000000|1080|1092|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|40368|54481|-1|-1|-1|-1||2|3
Wins_1|0|4_nABL2|524288|56430|54493|1.03555|9.29094|9.6212|double|target|Dict_Sharing|2|3|9.616258|9.292427|9.585315|12.987713|-175|16053|-1|-1|113|131|-1|-1|-1|-1|-1.000000|1080|1092|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|40368|54481|-1|-1|-1|-1||2|3
Wins_1|0|5_nABLF|524288|65462|95130|0.688132|8.00904|5.51128|double|source|Dict_Sharing|4|81|8.010145|3.986829|5.446752|7.191485|-30804|58601|-1|-1|165|3892|-1|-1|-1|-1|-1.000000|32124|32172|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|72904|100209|-1|-1|-1|-1||4|81
Wins_1|0|6_nABOUT|262144|3328|3722|0.894143|78.7692|70.431|integer|source|Dict_Sharing|5|58|78.959036|12.027161|71.234783|16.582996|-360|5988|-1|-1|2|6|-1|-1|-1|-1|-1.000000|24|36|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|15808|25180|-1|-1|-1|-1||5|58
Wins_1|0|7_nACL|262144|51322|49398|1.03895|5.10783|5.30677|integer|source|Dict_Sharing|6|62|5.108725|4.381261|5.085731|5.533266|-232|12456|-1|-1|49|107|-1|-1|-1|-1|-1.000000|428|440|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|47376|59393|-1|-1|-1|-1||6|62
Wins_1|0|8_nAE|262144|1097|1121|0.978591|238.964|233.848|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|9_nAFIN|262144|34568|34381|1.00544|7.58343|7.62468|integer|source|Dict_Sharing|8|66|7.583430|13.454321|7.515381|16.688566|-313|3775|-1|-1|21|8|-1|-1|-1|-1|-1.000000|84|96|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|15708|26644|-1|-1|-1|-1||8|66
Wins_1|0|10_nAGE|262144|12655|13406|0.94398|20.7147|19.5542|integer|source|Dict_Sharing|9|75|20.729401|9.475998|19.614216|11.252747|-719|4368|-1|-1|4|11|-1|-1|-1|-1|-1.000000|44|56|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|23296|32252|-1|-1|-1|-1||9|75
Wins_1|0|11_nAODD|524288|89358|96894|0.922224|5.86728|5.41094|double|source|Dict_Sharing|10|42|5.867866|5.320722|5.581332|6.545418|-4587|18437|-1|-1|971|1631|-1|-1|-1|-1|-1.000000|12355|14092|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|80100|86001|-1|-1|-1|-1||10|42
Wins_1|0|12_nBADCLASS|262144|8264|8288|0.997104|31.7212|31.6293|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|13_nBADFAV|262144|1360|1384|0.982659|192.753|189.41|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|14_nBARN|262144|58473|58096|1.00649|4.48316|4.51226|integer|target|Dict_Sharing|113|13|14.258580|4.483163|13.904631|5.611439|-468|11757|-1|-1|3|119|-1|-1|-1|-1|-1.000000|480|492|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|46716|58084|-1|-1|-1|-1||113|13
Wins_1|0|15_nBEATCLM|262144|8568|8845|0.968683|30.5957|29.6375|integer|source|Dict_Sharing|14|70|30.595705|8.740464|29.745149|12.005129|-245|8156|-1|-1|2|60|-1|-1|-1|-1|-1.000000|240|252|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|21836|35744|-1|-1|-1|-1||14|70
Wins_1|0|16_nBIGLOSER|262144|6335|6360|0.996069|41.3803|41.2176|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|17_nBLOWOUT|262144|2336|2360|0.989831|112.219|111.078|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|18_nBTL|262144|7871|7896|0.996834|33.305|33.1996|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|19_nBUGBOY|262144|9693|9717|0.99753|27.0447|26.9779|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|20_nC90X|262144|6464|6488|0.996301|40.5545|40.4044|integer|None|None||||||||||||||||||||||||||||||||||||
Wins_1|0|21_nC90|262144|57904|59428|0.974356|4.52722|4.41112|integer|target|Dict_Sharing|45|20|6.077574|4.527217|6.023945|5.536538|-384|10556|-1|-1|27|123|-1|-1|-1|-1|-1.000000|492|504|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|47348|59416|-1|-1|-1|-1||45|20
Wins_1|0|22_nCHAOS|262144|2425|3038|0.798223|108.101|86.2883|integer|source|Dict_Sharing|21|57|108.503311|12.615207|87.468802|16.782586|-581|5159|-1|-1|2|6|-1|-1|-1|-1|-1.000000|24|36|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|15620|25428|-1|-1|-1|-1||21|57
