Relation|RowGroup|Column|uncompressed|bb_compressed|c3_compressed|compression_ratio_improvement|bb_cr|c3_cr|datatype|C3_source_target|C3scheme|source_column|target_column|bb_source_ecr|bb_target_ecr|c3_source_ecr|c3_target_ecr|estimated_bytes_saved_source|estimated_bytes_saved_target|source_bb_scheme|target_bb_scheme|source_unique_count|target_unique_count|estimated_exception_count|real_exception_count|estimated_exception_size|real_exception_size|exception_compression_ratio|estimated_source_target_dict_size|real_source_target_dict_size|source_target_dict_compression_ratio|estimated_target_dict_size|real_target_dict_size|target_dict_compression_ratio|pearson_corr_coef|source_column_min|source_column_max|target_column_min|target_column_max|source_null_count|target_null_count|estimated_target_compressed_codes_size|real_target_compressed_codes_size|estimated_offsets_size|real_offsets_size|estimated_target_nullmap_size|real_target_nullmap_size
Medicare1_1|0|10_GE65_REDACT_FLAG|262148|4|28|0.142857|65537|9362.43|string|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|11_GENERIC_NAME|1306371|80676|72850|1.10743|16.1928|17.9323|string|source|Dict_Sharing|10|8|16.192808|14.685039|15.156523|19.695104|-5516|21323|-1|-1|546|653|-1|-1|-1|-1|-1.000000|17069|17085|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|62500|65616|-1|-1|-1|-1||10|8
Medicare1_1|0|12_NPI|262144|152549|116364|1.31096|1.71842|2.25279|integer|target|Dict_Sharing|25|11|6.675767|1.718425|3.992142|2.430500|-26397|44693|-1|-1|43|9067|-1|-1|-1|-1|-1.000000|26392|36452|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|107856|116352|-1|-1|-1|-1||25|11
Medicare1_1|0|13_NPPES_PROVIDER_CITY|817535|80647|80671|0.999702|10.1372|10.1342|string|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|14_NPPES_PROVIDER_FIRST_NAME|644582|125156|125180|0.999808|5.15023|5.14924|string|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|15_NPPES_PROVIDER_LAST_ORG_NAME|682501|168656|168680|0.999858|4.0467|4.04613|string|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|16_NPPES_PROVIDER_STATE|393220|20731|20755|0.998844|18.9677|18.9458|string|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|17_Number of Records|262144|4|3813|0.00104904|65536|68.7501|integer|source|Dict_Sharing|16|0|65536.000000|4.227038|69.331923|4.725359|-3776|6540|-1|-1|1|428|-1|-1|-1|-1|-1.000000|1716|1728|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|55476|64132|-1|-1|-1|-1||16|0
Medicare1_1|0|18_SPECIALTY_DESC|1279119|39801|39825|0.999397|32.1379|32.1185|string|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|19_TOTAL_CLAIM_COUNT|262144|78704|78728|0.999695|3.33076|3.32974|integer|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|20_TOTAL_CLAIM_COUNT_GE65|262144|73944|73968|0.999676|3.54517|3.54402|integer|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|21_TOTAL_DAY_SUPPLY|262144|120244|120268|0.9998|2.1801|2.17967|integer|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|22_TOTAL_DAY_SUPPLY_GE65|262144|115611|115636|0.999784|2.26747|2.26698|integer|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|23_TOTAL_DRUG_COST|524288|302533|302557|0.999921|1.73299|1.73286|double|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|24_TOTAL_DRUG_COST_GE65|524288|297421|297445|0.999919|1.76278|1.76264|double|None|None||||||||||||||||||||||||||||||||||||
Medicare1_1|0|25_Calculation_6710826185428006|262144|688|3585|0.191911|381.023|73.1225|integer|source|Dict_Sharing|24|1|381.023256|4.594826|73.781030|5.345514|-2865|8012|-1|-1|2|321|-1|-1|-1|-1|-1.000000|1288|1300|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|49040|58828|-1|-1|-1|-1||24|1
Medicare1_1|0|26_Avg Day Supply_Bene (bin)|262144|39268|79417|0.494453|6.67577|3.30085|integer|source|Dict_Sharing|25|11|6.675767|1.718425|3.992142|2.430500|-26397|44693|-1|-1|43|9067|-1|-1|-1|-1|-1.000000|26392|36452|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|107856|116352|-1|-1|-1|-1||25|11
MedPayment1_1|0|1_Number of Records|262144|4|52757|7.58193e-05|65536|4.9689|integer|source|Dict_Sharing|0|10|65536.000000|1.566151|9.267951|2.387642|-28281|57589|-1|-1|1|12665|-1|-1|-1|-1|-1.000000|26220|50672|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|109792|116728|-1|-1|-1|-1||0|10
MedPayment1_1|0|2_average_Medicare_allowed_amt|524288|522406|522430|0.999954|1.0036|1.00356|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|3_average_Medicare_payment_amt|524288|523682|523706|0.999954|1.00116|1.00111|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|4_average_submitted_chrg_amt|524288|392926|392950|0.999939|1.33432|1.33424|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|5_bene_day_srvc_cnt|262144|80305|80329|0.999701|3.26435|3.26338|integer|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|6_bene_unique_cnt|262144|75829|139678|0.542884|3.45704|1.87677|integer|source|Dict_Sharing|5|22|3.457452|1.657870|2.307017|2.291869|-37808|43740|-1|-1|2626|11752|-1|-1|-1|-1|-1.000000|36548|57348|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|114380|114661|-1|-1|-1|-1||5|22
MedPayment1_1|0|7_hcpcs_code|589823|102094|102118|0.999765|5.77725|5.7759|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|8_hcpcs_description|1600753|111850|111874|0.999785|14.3116|14.3085|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|9_line_srvc_cnt|524288|110838|110862|0.999784|4.73022|4.72919|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|10_medicare_participation_indicator|327683|17958|245427|0.0731704|18.2472|1.33515|string|source|Dict_Sharing|9|20|18.256337|3.829058|2.146348|12.629336|-134721|250449|-1|-1|2|11860|-1|-1|-1|-1|-1.000000|134735|242753|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|108972|116689|-1|-1|-1|-1||9|20
MedPayment1_1|0|11_npi|262144|167381|116740|1.43379|1.56615|2.24554|integer|target|Dict_Sharing|0|10|65536.000000|1.566151|9.267951|2.387642|-28281|57589|-1|-1|1|12665|-1|-1|-1|-1|-1.000000|26220|50672|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|109792|116728|-1|-1|-1|-1||0|10
MedPayment1_1|0|12_nppes_credentials|277070|7767|7791|0.99692|35.6727|35.5628|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|13_nppes_entity_code|327683|17974|17998|0.998667|18.2309|18.2066|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|14_nppes_provider_city|852426|170631|170655|0.999859|4.99573|4.99503|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|15_nppes_provider_country|393218|10302|347998|0.0296036|38.1691|1.12994|string|source|Dict_Sharing|14|17|38.202468|4.666949|1.995129|19.837493|-186796|353773|-1|-1|1|11818|-1|-1|-1|-1|-1.000000|186806|345904|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|108832|116708|-1|-1|-1|-1||14|17
MedPayment1_1|0|16_nppes_provider_first_name|287370|15517|15541|0.998456|18.5197|18.4911|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|17_nppes_provider_gender|266509|3089|2545|1.21375|86.2768|104.719|string|source|Dict_Sharing|16|23|87.179915|30.170610|87.037557|103.697152|-5|7701|-1|-1|2|2|-1|-1|-1|-1|-1.000000|19|40|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|61175|1|3160|3209|-1|-1|-1|-1||16|23
MedPayment1_1|0|18_nppes_provider_last_org_name|2158954|462605|116720|3.96337|4.66695|18.4969|string|target|Dict_Sharing|14|17|38.202468|4.666949|1.995129|19.837493|-186796|353773|-1|-1|1|11818|-1|-1|-1|-1|-1.000000|186806|345904|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|0|108832|116708|-1|-1|-1|-1||14|17
MedPayment1_1|0|19_nppes_provider_mi|265795|3972|3997|0.993745|66.9172|66.4986|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|20_nppes_provider_state|393218|39070|39094|0.999386|10.0644|10.0583|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|21_nppes_provider_street1|1376244|359430|116701|3.07992|3.82896|11.7929|string|target|Dict_Sharing|9|20|18.256337|3.829058|2.146348|12.629336|-134721|250449|-1|-1|2|11860|-1|-1|-1|-1|-1.000000|134735|242753|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|108972|116689|-1|-1|-1|-1||9|20
MedPayment1_1|0|22_nppes_provider_street2|442881|102382|102406|0.999766|4.32577|4.32476|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|23_nppes_provider_zip|262144|158130|114673|1.37896|1.65778|2.28601|integer|target|Dict_Sharing|5|22|3.457452|1.657870|2.307017|2.291869|-37808|43740|-1|-1|2626|11752|-1|-1|-1|-1|-1.000000|36548|57348|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|1|1|114380|114661|-1|-1|-1|-1||5|22
MedPayment1_1|0|24_place_of_service|327683|10870|3221|3.37473|30.1456|101.733|string|target|Dict_Sharing|16|23|87.179915|30.170610|87.037557|103.697152|-5|7701|-1|-1|2|2|-1|-1|-1|-1|-1.000000|19|40|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|61175|1|3160|3209|-1|-1|-1|-1||16|23
MedPayment1_1|0|25_provider_type|1900354|28139|28163|0.999148|67.5345|67.477|string|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|26_stdev_Medicare_allowed_amt|524288|432751|432775|0.999945|1.21152|1.21146|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|27_stdev_Medicare_payment_amt|524288|494119|494143|0.999951|1.06106|1.061|double|None|None||||||||||||||||||||||||||||||||||||
MedPayment1_1|0|28_stdev_submitted_chrg_amt|524288|259703|259727|0.999908|2.0188|2.01861|double|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|1_AB|262144|59047|59072|0.999577|4.43958|4.4377|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|2_AVG|524288|87936|77603|1.13315|5.96215|6.75603|double|target|Dict_Sharing|2|1|6.074828|6.021800|6.055183|7.758953|-280|19493|-1|-1|586|610|-1|-1|-1|-1|-1.000000|4968|4980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|417|427|67572|77591|-1|-1|-1|-1||2|1
MLB_1|0|3_BABIP|524288|87156|82252|1.05962|6.01551|6.37417|double|source|Dict_Sharing|2|1|6.074828|6.021800|6.055183|7.758953|-280|19493|-1|-1|586|610|-1|-1|-1|-1|-1.000000|4968|4980|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|417|427|67572|77591|-1|-1|-1|-1||2|1
MLB_1|0|4_BB.|262144|4|2145|0.0018648|65536|122.212|integer|source|Dict_Sharing|3|32|65536.000000|16.675827|124.062470|27.734236|-2109|6268|-1|-1|1|12|-1|-1|-1|-1|-1.000000|48|60|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|9452|20096|-1|-1|-1|-1||3|32
MLB_1|0|5_BB|262144|4|2413|0.00165769|65536|108.638|integer|source|Dict_Sharing|4|7|65536.000000|5.609518|110.098278|6.580580|-2377|6896|-1|-1|1|79|-1|-1|-1|-1|-1.000000|316|328|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39836|48796|-1|-1|-1|-1||4|7
MLB_1|0|6_BIP|262144|59088|59112|0.999594|4.4365|4.4347|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|7_FB.|524288|88157|86397|1.02037|5.94721|6.06836|double|source|Dict_Sharing|6|8|5.947208|5.778361|5.843277|7.506557|-1568|20889|-1|-1|704|858|-1|-1|-1|-1|-1.000000|7200|7212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|69844|80284|-1|-1|-1|-1||6|8
MLB_1|0|8_FB|262144|46732|48808|0.957466|5.60952|5.37092|integer|target|Dict_Sharing|4|7|65536.000000|5.609518|110.098278|6.580580|-2377|6896|-1|-1|1|79|-1|-1|-1|-1|-1.000000|316|328|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|39836|48796|-1|-1|-1|-1||4|7
MLB_1|0|9_GB.|524288|90733|80296|1.12998|5.77836|6.52944|double|target|Dict_Sharing|6|8|5.947208|5.778361|5.843277|7.506557|-1568|20889|-1|-1|704|858|-1|-1|-1|-1|-1.000000|7200|7212|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|69844|80284|-1|-1|-1|-1||6|8
MLB_1|0|10_GB|262144|49127|49152|0.999491|5.33605|5.33333|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|11_GIDP|262144|20540|24112|0.851858|12.7626|10.8719|integer|target|Dict_Sharing|11|10|65536.000000|12.762610|122.669162|18.713878|-2133|6532|-1|-1|1|18|-1|-1|-1|-1|-1.000000|72|84|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|14008|24100|-1|-1|-1|-1||11|10
MLB_1|0|12_HBP|262144|4|2169|0.00184417|65536|120.859|integer|source|Dict_Sharing|11|10|65536.000000|12.762610|122.669162|18.713878|-2133|6532|-1|-1|1|18|-1|-1|-1|-1|-1.000000|72|84|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|14008|24100|-1|-1|-1|-1||11|10
MLB_1|0|13_HR|262144|18416|23440|0.785666|14.2346|11.1836|integer|target|Dict_Sharing|27|12|364.088889|14.234579|103.655200|23.322420|-1809|7176|-1|-1|3|28|-1|-1|-1|-1|-1.000000|112|124|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|11240|23428|-1|-1|-1|-1||27|12
MLB_1|0|14_H|262144|46856|49612|0.944449|5.59467|5.28388|integer|target|Dict_Sharing|18|13|65536.000000|5.594673|106.866694|6.503523|-2449|6548|-1|-1|1|97|-1|-1|-1|-1|-1.000000|388|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40308|49600|-1|-1|-1|-1||18|13
MLB_1|0|15_ISO|524288|85420|88056|0.970065|6.13777|5.95403|double|source|Dict_Sharing|14|41|6.200996|5.549372|5.888958|6.610783|-4480|15169|-1|-1|696|1211|-1|-1|-1|-1|-1.000000|10048|10060|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|427|0|79308|85716|-1|-1|-1|-1||14|41
MLB_1|0|16_K.|262144|399|2546|0.156716|657.003|102.963|integer|source|Dict_Sharing|15|22|1323.959596|8.826397|113.335063|11.487467|-2115|6880|-1|-1|4|45|-1|-1|-1|-1|-1.000000|180|192|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|92|0|22820|33024|-1|-1|-1|-1||15|22
MLB_1|0|17_LD.|524288|79173|91109|0.868992|6.62206|5.75451|double|source|Dict_Sharing|16|46|6.622055|4.875238|5.671841|6.509983|-13264|27005|-1|-1|458|1921|-1|-1|-1|-1|-1.000000|16928|16940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|80536|102017|-1|-1|-1|-1||16|46
MLB_1|0|18_LD|262144|40328|42928|0.939433|6.5003|6.1066|integer|target|Dict_Sharing|26|17|1659.139241|6.500298|111.598127|7.837359|-2191|6880|-1|-1|2|63|-1|-1|-1|-1|-1.000000|252|264|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|33448|42916|-1|-1|-1|-1||26|17
MLB_1|0|19_Number of Records|262144|4|2485|0.00160966|65536|105.491|integer|source|Dict_Sharing|18|13|65536.000000|5.594673|106.866694|6.503523|-2449|6548|-1|-1|1|97|-1|-1|-1|-1|-1.000000|388|400|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|40308|49600|-1|-1|-1|-1||18|13
MLB_1|0|20_OBP|524288|87744|86460|1.01485|5.9752|6.06394|double|source|Dict_Sharing|19|25|6.029834|5.510410|5.771237|7.194643|-3896|22273|-1|-1|604|1068|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|427|72872|86843|-1|-1|-1|-1||19|25
MLB_1|0|21_PA|262144|59260|59284|0.999595|4.42362|4.42183|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|22_PU.|524288|74461|74789|0.995614|7.04111|7.01023|double|source|Dict_Sharing|21|47|7.041109|6.906796|6.689651|10.868325|-3912|27669|-1|-1|413|528|-1|-1|-1|-1|-1.000000|7216|7228|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|48240|89297|-1|-1|-1|-1||21|47
MLB_1|0|23_PU|262144|29700|33036|0.899019|8.8264|7.9351|integer|target|Dict_Sharing|15|22|1323.959596|8.826397|113.335063|11.487467|-2115|6880|-1|-1|4|45|-1|-1|-1|-1|-1.000000|180|192|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|92|0|22820|33024|-1|-1|-1|-1||15|22
MLB_1|0|24_SF|262144|16356|16380|0.998535|16.0274|16.0039|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|25_SH|262144|15588|15612|0.998463|16.817|16.7912|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|26_SLG|524288|96016|86855|1.10547|5.46042|6.03636|double|target|Dict_Sharing|19|25|6.029834|5.510410|5.771237|7.194643|-3896|22273|-1|-1|604|1068|-1|-1|-1|-1|-1.000000|8728|8740|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|427|72872|86843|-1|-1|-1|-1||19|25
MLB_1|0|27_SOL|262144|158|2381|0.0663587|1659.14|110.098|integer|source|Dict_Sharing|26|17|1659.139241|6.500298|111.598127|7.837359|-2191|6880|-1|-1|2|63|-1|-1|-1|-1|-1.000000|252|264|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|33448|42916|-1|-1|-1|-1||26|17
MLB_1|0|28_SOS|262144|720|2561|0.28114|364.089|102.36|integer|source|Dict_Sharing|27|12|364.088889|14.234579|103.655200|23.322420|-1809|7176|-1|-1|3|28|-1|-1|-1|-1|-1.000000|112|124|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|11240|23428|-1|-1|-1|-1||27|12
MLB_1|0|29_SO|262144|732|2605|0.280998|358.12|100.631|integer|source|Dict_Sharing|28|31|358.120219|8.914037|101.882627|11.736390|-1841|7072|-1|-1|3|31|-1|-1|-1|-1|-1.000000|124|136|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22336|32948|-1|-1|-1|-1||28|31
MLB_1|0|30_TB|262144|51308|53908|0.95177|5.10922|4.8628|integer|target|Dict_Sharing|35|29|65536.000000|5.109223|94.807957|5.936770|-2761|7152|-1|-1|1|175|-1|-1|-1|-1|-1.000000|700|712|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|44156|53896|-1|-1|-1|-1||35|29
MLB_1|0|31_X1B|262144|43140|43164|0.999444|6.07659|6.07321|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|32_X2B|262144|29408|32960|0.892233|8.91404|7.9534|integer|target|Dict_Sharing|28|31|358.120219|8.914037|101.882627|11.736390|-1841|7072|-1|-1|3|31|-1|-1|-1|-1|-1.000000|124|136|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|22336|32948|-1|-1|-1|-1||28|31
MLB_1|0|33_X3B|262144|15720|20108|0.781778|16.6758|13.0368|integer|target|Dict_Sharing|3|32|65536.000000|16.675827|124.062470|27.734236|-2109|6268|-1|-1|1|12|-1|-1|-1|-1|-1.000000|48|60|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|9452|20096|-1|-1|-1|-1||3|32
MLB_1|0|34_batter_name|1089625|224675|224699|0.999893|4.84978|4.84927|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|35_field|680826|13235|13259|0.99819|51.4413|51.3482|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|36_iBB|262144|4|2797|0.0014301|65536|93.7233|integer|source|Dict_Sharing|35|29|65536.000000|5.109223|94.807957|5.936770|-2761|7152|-1|-1|1|175|-1|-1|-1|-1|-1.000000|700|712|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|44156|53896|-1|-1|-1|-1||35|29
MLB_1|0|37_league|454715|28291|28315|0.999152|16.0728|16.0592|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|38_parentteam|450197|39377|39401|0.999391|11.433|11.426|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|39_pwRC.|262144|85884|87688|0.979427|3.0523|2.98951|integer|source|Dict_Sharing|38|43|3.080821|3.099032|3.068273|3.485772|-348|9385|-1|-1|970|906|-1|-1|-1|-1|-1.000000|4228|4240|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|389|75204|83875|-1|-1|-1|-1||38|43
MLB_1|0|40_stand|327684|6825|6849|0.996496|48.0123|47.8441|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|41_teamname|1310977|70080|70104|0.999658|18.7069|18.7005|string|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|42_wOBA|524288|94477|85728|1.10206|5.54937|6.11571|double|target|Dict_Sharing|14|41|6.200996|5.549372|5.888958|6.610783|-4480|15169|-1|-1|696|1211|-1|-1|-1|-1|-1.000000|10048|10060|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|427|0|79308|85716|-1|-1|-1|-1||14|41
MLB_1|0|43_wRAA|524288|76233|77037|0.989563|6.87744|6.80566|double|source|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.169025|-1688|12449|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64180|73936|-1|-1|-1|-1||42|44
MLB_1|0|44_wRC.|262144|85384|83887|1.01785|3.07018|3.12497|integer|target|Dict_Sharing|38|43|3.080821|3.099032|3.068273|3.485772|-348|9385|-1|-1|970|906|-1|-1|-1|-1|-1.000000|4228|4240|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|389|389|75204|83875|-1|-1|-1|-1||38|43
MLB_1|0|45_wRC|524288|76629|73948|1.03626|6.8419|7.08996|double|target|Dict_Sharing|42|44|6.877442|6.841901|6.728456|8.169025|-1688|12449|-1|-1|495|589|-1|-1|-1|-1|-1.000000|5648|5660|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|64180|73936|-1|-1|-1|-1||42|44
MLB_1|0|46_year|262144|254|278|0.913669|1032.06|942.964|integer|None|None||||||||||||||||||||||||||||||||||||
MLB_1|0|47_Calculation_40532458112880653|524288|115750|102029|1.13448|4.52949|5.13862|double|target|Dict_Sharing|16|46|6.622055|4.875238|5.671841|6.509983|-13264|27005|-1|-1|458|1921|-1|-1|-1|-1|-1.000000|16928|16940|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|21769|80536|102017|-1|-1|-1|-1||16|46
MLB_1|0|48_Calculation_40532458117070874|524288|84118|89309|0.941876|6.23277|5.87049|double|target|Dict_Sharing|21|47|7.041109|6.906796|6.689651|10.868325|-3912|27669|-1|-1|413|528|-1|-1|-1|-1|-1.000000|7216|7228|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|8286|48240|89297|-1|-1|-1|-1||21|47
Motos_1|0|1_Anunciante|891872|102184|93109|1.09747|8.7281|9.57879|string|source|Dict_Sharing|0|22|8.728098|7.977962|8.108296|12.487301|-7811|38277|-1|-1|1086|1171|-1|-1|-1|-1|-1.000000|27824|27840|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|67720|76872|-1|-1|-1|-1||0|23
Motos_1|0|2_Aviso|891466|23294|23318|0.998971|38.2702|38.2308|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|3_A�o|262144|4|20545|0.000194695|65536|12.7595|integer|source|Dict_Sharing|2|6|65536.000000|2.642874|12.779408|3.467146|-20509|23581|-1|-1|1|4611|-1|-1|-1|-1|-1.000000|18448|18460|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|75608|80756|-1|-1|-1|-1||2|6
Motos_1|0|4_Cadena|271729|3586|3610|0.993352|75.775|75.2712|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|5_Categoria|1745033|77134|77158|0.999689|22.6234|22.6164|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|6_Circulacion|271729|3586|3610|0.993352|75.775|75.2712|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|7_Codigo|262144|99189|80768|1.22807|2.64287|3.24564|integer|target|Dict_Sharing|2|6|65536.000000|2.642874|12.779408|3.467146|-20509|23581|-1|-1|1|4611|-1|-1|-1|-1|-1.000000|18448|18460|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|75608|80756|-1|-1|-1|-1||2|6
Motos_1|0|8_Cols|262144|2588|3497|0.740063|101.292|74.9625|integer|source|Dict_Sharing|7|13|101.292117|7.041392|72.575858|8.074914|-1024|4765|-1|-1|11|76|-1|-1|-1|-1|-1.000000|324|336|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|32464|46117|-1|-1|-1|-1||7|13
Motos_1|0|9_Concatenar 1|3542943|345399|83596|4.13176|10.2575|42.3817|string|target|Dict_Sharing|36|8|10.257537|10.257537|10.257537|46.084066|0|268519|-1|-1|4684|4684|-1|-1|-1|-1|-1.000000|258516|258532|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|0|76880|83584|-1|-1|-1|-1||37|8
Motos_1|0|10_Concatenar 2|4739495|455426|455451|0.999945|10.4067|10.4062|string|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|11_Corte|262144|29084|29108|0.999175|9.01334|9.00591|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|12_De_Npags|262144|33793|33817|0.99929|7.75735|7.75184|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|13_Dia_Semana|262144|514|538|0.95539|510.008|487.257|integer|None|None||||||||||||||||||||||||||||||||||||
Motos_1|0|14_Disco|262144|45438|46129|0.98502|5.76927|5.68285|integer|target|Dict_Sharing|7|13|101.292117|7.041392|72.575858|8.074914|-1024|4765|-1|-1|11|76|-1|-1|-1|-1|-1.000000|324|336|-1.000000|-1|-1|-1.000000|-1.000000|-1|-1|-1|-1|0|34363|32464|46117|-1|-1|-1|-1||7|13
